,id,index,diff,type,claim/issue,correctness (1/0/-1),additional claims,old_file,new_file
260,,,,issue,"line 66, ControlStatementBraces:	This statement should have braces",,,,
261,15768,10085,"@@ -138,8 +138,9 @@ public class DropPartyPlugin extends Plugin
 			{
 				continue;
 			}
-			if (Text.standardize(player.getName()).equalsIgnoreCase(playerName))
+			if (player.getName().equalsIgnoreCase(playerName))
 			{
+				log.error(""found running player"");
 				runningPlayer = player;
 				break;
 			}",claim,The code change in the GIT DIFF modifies an existing conditional statement,,,test10085_old.java,test10085_new.java
262,,,,claim,"The original line of code was checking if the standardized player name equals the player name, ignoring the case",,,,
263,,,,claim,"The updated code still checks this condition, but it also logs an error message ""found running player"" if the condition is true",,,,
264,,,,claim,This suggests that the code now has additional logging for this specific scenario.,,,,
265,16677,4060,"@@ -290,12 +290,6 @@ public class GlobalSettings {
         s.put(""pgpSignOnlyDialogCounter"", Settings.versions(
                 new V(45, new IntegerRangeSetting(0, Integer.MAX_VALUE, 0))
         ));
-        s.put(""openPgpProvider"", Settings.versions(
-                new V(46, new StringSetting(K9.NO_OPENPGP_PROVIDER))
-        ));
-        s.put(""openPgpSupportSignOnly"", Settings.versions(
-                new V(47, new BooleanSetting(false))
-        ));
         s.put(""fontSizeMessageViewBCC"", Settings.versions(
                 new V(48, new FontSizeSetting(FontSizes.FONT_DEFAULT))
         ));",claim,The code changes represented by the GIT DIFF removed two lines of code,,,test4060_old.java,test4060_new.java
266,,,,claim,"These lines previously added two settings to the global settings: ""openPgpProvider"" and ""openPgpSupportSignOnly""",,,,
267,,,,claim,"The ""openPgpProvider"" setting was set to a string value of ""K9.NO_OPENPGP_PROVIDER"", and the ""openPgpSupportSignOnly"" setting was set to a boolean value of false",,,,
268,,,,claim,These settings seem to be related to OpenPGP (Open Pretty Good Privacy) support in the application.,,,,
269,20735,1115,"@@ -19,14 +19,11 @@
 
 package org.apache.iceberg;
 
-import java.util.Collection;
 import java.util.List;
 import java.util.Set;
-import org.apache.iceberg.expressions.Expression;
 import org.apache.iceberg.io.CloseableIterable;
 import org.apache.iceberg.relocated.com.google.common.base.Preconditions;
 import org.apache.iceberg.relocated.com.google.common.collect.FluentIterable;
-import org.apache.iceberg.relocated.com.google.common.collect.ImmutableMap;
 import org.apache.iceberg.relocated.com.google.common.collect.Iterables;
 import org.apache.iceberg.relocated.com.google.common.collect.Lists;
 import org.apache.iceberg.relocated.com.google.common.collect.Sets;",claim,The code changes represented by the GIT DIFF removed three import statements from the code,,,test1115_old.java,test1115_new.java
270,,,,claim,"The removed imports were for the java.util.Collection, org.apache.iceberg.expressions.Expression, and org.apache.iceberg.relocated.com.google.common.collect.ImmutableMap classes",,,,
271,,,,claim,"This suggests that the code no longer uses these classes, which can be a good indication of cleanup or refactoring.",,,,
272,23824,1461,"@@ -130,6 +130,7 @@ public class HiveTableOperations extends BaseMetastoreTableOperations {
     }
 
     refreshFromMetadataLocation(metadataLocation);
+    LOG.debug(""Refreshed [{}]"", fullName);
   }
 
   @Override",claim,"The code change adds a new line that logs a debug message ""Refreshed [{}]"" with the variable ""fullName"" inserted into the message",,,test1461_old.java,test1461_new.java
273,,,,claim,This indicates that the code now logs a debug message when the refreshFromMetadataLocation method is called.,,,,
274,14492,6315,"@@ -68,7 +68,7 @@ public class Timeline {
 
     private static final Pattern TIMECODE_LINK_REGEX = Pattern.compile(""antennapod://timecode/((\\d+))"");
     private static final String TIMECODE_LINK = ""<a class=\""timecode\"" href=\""antennapod://timecode/%d\"">%s</a>"";
-    private static final Pattern TIMECODE_REGEX = Pattern.compile(""\\b(?:(?:(([0-9][0-9])):))?(([0-9][0-9])):(([0-9][0-9]))\\b"");
+    private static final Pattern TIMECODE_REGEX = Pattern.compile(""\\b(?:(?:([01]?\\d|2[0-3]):)?([0-5]?\\d):)?([0-5]?\\d)\\b"");
     private static final Pattern LINE_BREAK_REGEX = Pattern.compile(""<br */?>"");
 
 ",claim,The code change in the GIT DIFF modifies the regular expression (regex) for the TIMECODE_REGEX pattern,,,test6315_old.java,test6315_new.java
275,,,,claim,"The updated regex allows for an optional hour component in the timecode, with a maximum of 23 hours",,,,
276,,,,claim,"The updated regex also allows for an optional minute and second component, with a maximum of 59 minutes and seconds respectively",,,,
277,,,,claim,This change seems to be a more strict validation for the timecode format.,,,,
278,19741,8519,"@@ -68,8 +68,12 @@ public class SampleNamer extends NameFormatterDelegator {
     return localVarName(Name.lowerCamel(""request""));
   }
 
-  /** Returns the variable name of the request body. */
   public String getRequestBodyVarName() {
+    return getRequestBodyVarName("""");
+  }
+
+  /** Returns the variable name of the request body. */
+  public String getRequestBodyVarName(String requestBodyTypeName) {
     return localVarName(Name.lowerCamel(""requestBody""));
   }
 ",claim,"The code changes in the GIT DIFF show that the method ""getRequestBodyVarName"" has been modified",,,test8519_old.java,test8519_new.java
279,,,,claim,The original method was returning the variable name of the request body without taking any parameters,,,,
280,,,,claim,"The new method, however, does take a parameter ""requestBodyTypeName""",,,,
281,,,,claim,The comment above the method has also been updated to reflect this change.,,,,
282,13411,5121,"@@ -106,6 +106,7 @@ std::string FlatCompiler::GetUsageString(const char *program_name) const {
     ""  --grpc             Generate GRPC interfaces for the specified languages\n""
     ""  --schema           Serialize schemas instead of JSON (use with -b)\n""
     ""  --bfbs-comments    Add doc comments to the binary schema files.\n""
+    ""  --bfbs-builtin-attrs  Add builtin attributes to the binary schema files.\n""
     ""  --conform FILE     Specify a schema the following schemas should be\n""
     ""                     an evolution of. Gives errors if not.\n""
     ""  --conform-includes Include path for the schema given with --conform\n""",claim,The code change adds a new line to the usage string,,,test5121_old.java,test5121_new.java
283,,,,claim,"This new line provides a description for the command line option ""--bfbs-builtin-attrs""",,,,
284,,,,claim,"The description is ""Add builtin attributes to the binary schema files.""",,,,
285,16099,2325,"@@ -39,6 +39,7 @@ public class RestExplorerApp extends Application {
 	public void onCreate() {
 		super.onCreate();
 		SalesforceSDKManager.initNative(getApplicationContext(), new KeyImpl(), ExplorerActivity.class);
+		SalesforceSDKManager.getInstance().setBrowserLoginEnabled(true);
 
 		/*
 		 * Un-comment the line below to enable push notifications in this app.",claim,The code change adds a new line that enables browser login in the SalesforceSDKManager instance,,,test2325_old.java,test2325_new.java
286,,,,claim,This suggests that the app now supports logging in to Salesforce using a web browser.,,,,
287,29535,5171,"@@ -18,6 +18,9 @@ public abstract class InsulinOrefBasePlugin implements PluginBase, InsulinInterf
 
     public static double MIN_DIA = 5;
 
+    protected static boolean fragmentEnabled = false;
+    protected static boolean fragmentVisible = false;
+
     long lastWarned = 0;
 
     @Override",claim,"The code change adds two new lines of code, declaring two protected static boolean variables: ""fragmentEnabled"" and ""fragmentVisible""",,,test5171_old.java,test5171_new.java
288,,,,claim,Both of these variables are initialized to false,,,,
289,,,,claim,These variables could be used to control the visibility and enablement of a fragment in the code.,,,,
290,14156,4977,"@@ -38,7 +38,7 @@ public class ReflectionParameterDeclaration implements ParameterDeclaration {
 
     @Override
     public String getName() {
-        throw new UnsupportedOperationException();
+        throw new UnsupportedOperationException(""Unable to get the name"");
     }
 
     @Override",claim,The code change in the GIT DIFF modifies the exception message thrown by the getName() method,,,test4977_old.java,test4977_new.java
291,,,,claim,"Previously, it threw an UnsupportedOperationException with no message",,,,
292,,,,claim,"Now, it throws the same exception but with the message ""Unable to get the name""",,,,
293,,,,claim,This change provides more context about the error that occurred.,,,,
294,12468,2958,"@@ -1349,7 +1349,7 @@ public final class TreeMap<K, V> implements SortedMap<K, V>, Serializable {
 
     @Override
     public Seq<V> values() {
-        return iterator().map(Tuple2::_2).toStream();
+        return map(Tuple2::_2);
     }
 
     // -- Object",claim,The code change in the GIT DIFF replaces an existing line of code,,,test2958_old.java,test2958_new.java
295,,,,claim,The replaced line of code now directly maps the Tuple2::_2 function to the values() method instead of first converting the iterator to a stream,,,,
296,,,,claim,This suggests that the code is now using a more direct approach to map the Tuple2::_2 function to the values.,,,,
297,16794,8923,"@@ -108,7 +108,7 @@ public class DefaultReactiveOAuth2UserService implements ReactiveOAuth2UserServi
 					authenticationMethod);
 			// @formatter:off
 			Mono<Map<String, Object>> userAttributes = requestHeadersSpec.retrieve()
-					.onStatus((s) -> s != HttpStatus.OK, (response) ->
+					.onStatus((s) -> !s.is2xxSuccessful(), (response) ->
 						parse(response)
 							.map((userInfoErrorResponse) -> {
 								String description = userInfoErrorResponse.getErrorObject().getDescription();",claim,The code change in the GIT DIFF replaces an existing line of code,,,test8923_old.java,test8923_new.java
298,,,,claim,"The replaced line of code now uses a different condition to check if the HTTP status is not successful (i.e., not in the 2xx range)",,,,
299,,,,claim,The original line of code used a different condition to check if the HTTP status was not equal to HttpStatus.OK,,,,
300,,,,claim,This change could have been made to handle different types of HTTP errors or to adapt to a different way of checking for success in the HTTP status.,,,,
301,20258,3760,"@@ -122,6 +122,10 @@ class FastAppend extends SnapshotProducer<AppendFiles> implements AppendFiles {
   public List<ManifestFile> apply(TableMetadata base) {
     List<ManifestFile> newManifests = Lists.newArrayList();
 
+    if (base.currentSnapshot() != null) {
+      newManifests.addAll(base.currentSnapshot().deleteManifests());
+    }
+
     try {
       ManifestFile manifest = writeManifest();
       if (manifest != null) {",claim,The code change adds a new conditional block that checks if the current snapshot of the base table is not null,,,test3760_old.java,test3760_new.java
302,,,,claim,"If it's not null, it adds all the delete manifests from the current snapshot to the newManifests list",,,,
303,,,,claim,This suggests that the code is now handling the deletion of manifests from the current snapshot of the base table.,,,,
304,36091,9281,"@@ -101,6 +101,8 @@ public class MailServiceBean implements java.io.Serializable {
     private Session session;
 
     public boolean sendSystemEmail(String to, String subject, String messageText) {
+        if (true) return true;
+
         boolean sent = false;
         String body = messageText + ResourceBundle.getBundle(""Bundle"").getString(""notification.email.closing"");
         logger.fine(""Sending email to "" + to + "". Subject: <<<"" + subject + "">>>. Body: "" + body);",claim,The code change adds a new conditional statement that always returns true,,,test9281_old.java,test9281_new.java
305,,,,claim,"This is likely a placeholder or temporary solution to prevent the ""sendSystemEmail"" function from sending an email in the current state of the code.",,,,
306,,,,issue,"line 104, UnconditionalIfStatement:	Do not use if statements that are always true or always false",,,,
307,,,,issue,"line 104, ControlStatementBraces:	This statement should have braces",,,,
308,,,,issue,"line 108, GuardLogStatement:	Logger calls should be surrounded by log level guards.",,,,
309,9070,9058,"@@ -52,6 +52,10 @@ public class ViewSettings extends MainWindowView {
     private static final String CAPTION_TITLE_CSS_CLASS = ""captionTitle"";
     private static final String CONFIGURATION_PANE_CSS_CLASS = ""containerConfigurationPane"";
     private static final String TITLE_CSS_CLASS = ""title"";
+    private String applicationName;
+    private String applicationVersion;
+    private String applicationGitRevision;
+    private String applicationBuildTimestamp;
     private final ObservableList<String> repositories = FXCollections.observableArrayList();
     private ComboBox<Theme> themes;
     private Consumer<Settings> onSave;",claim,"The code change adds four new private String variables: ""applicationName"", ""applicationVersion"", ""applicationGitRevision"", and ""applicationBuildTimestamp""",,,test9058_old.java,test9058_new.java
310,,,,claim,"These variables are likely to be used to store information about the application, such as its name, version, Git revision, and build timestamp.",,,,
311,,,,issue,"line 55, UnusedPrivateField:	Avoid unused private fields such as 'applicationName'.",,,,
312,,,,issue,"line 56, UnusedPrivateField:	Avoid unused private fields such as 'applicationVersion'.",,,,
313,,,,issue,"line 57, UnusedPrivateField:	Avoid unused private fields such as 'applicationGitRevision'.",,,,
314,,,,issue,"line 58, UnusedPrivateField:	Avoid unused private fields such as 'applicationBuildTimestamp'.",,,,
315,16343,8678,"@@ -35,3 +35,6 @@ def testCanClickOnALinkThatOverflowsAndFollowIt(driver):
 def testClickingALinkMadeUpOfNumbersIsHandledCorrectly(driver):
     driver.find_element(By.LINK_TEXT, ""333333"").click()
     WebDriverWait(driver, 3).until(EC.title_is(""XHTML Test Page""))
+
+def testCannotClickDisabledButton(driver):
+    WebDriverWait(driver, 3).until(EC.element_to_be_unclickable(By.ID, ""disabled-button""))",claim,"The GIT DIFF shows that a new test function named ""testCannotClickDisabledButton"" has been added",,,test8678_old.java,test8678_new.java
316,,,,claim,"This test function uses the WebDriverWait class to wait until an element with the ID ""disabled-button"" is no longer clickable",,,,
317,,,,claim,This suggests that the code now includes a test case to verify that a disabled button cannot be clicked.,,,,
318,16053,996,"@@ -46,11 +46,6 @@ public interface AntlrNode extends Node {
         throw new UnsupportedOperationException(""Out of scope for antlr current implementations"");
     }
 
-    @Override
-    default String getImage() {
-        throw new UnsupportedOperationException(""Out of scope for antlr current implementations"");
-    }
-
     @Override
     default void setImage(final String image) {
         throw new UnsupportedOperationException(""Out of scope for antlr current implementations"");",claim,The code change represented by the GIT DIFF removes a method declaration from the AntlrNode interface,,,test996_old.java,test996_new.java
319,,,,claim,"The removed method, getImage(), threw an UnsupportedOperationException when called, indicating that it was an operation that was out of scope for the current implementations of the antlr.",,,,
320,20610,8121,"@@ -0,0 +1,6 @@
+﻿// Copyright (c) Microsoft Corporation. All rights reserved.
+// Licensed under the MIT License. See License.txt in the project root for license information.
+
+[assembly: System.Diagnostics.CodeAnalysis.SuppressMessage(""Microsoft.Design"", ""CA1021:AvoidOutParameters"", MessageId = ""2#"", Scope = ""member"", Target = ""Microsoft.Rest.TransientFaultHandling.ShouldRetryHandler.#Invoke(System.Int32,System.Exception,System.TimeSpan&)"")]
+[assembly: System.Diagnostics.CodeAnalysis.SuppressMessage(""Microsoft.Design"", ""CA2210:AssembliesShouldHaveValidStrongNames"", Justification=""We do give it strong name and sign it when build in CI server and verify it"")]
+",claim,The GIT DIFF shows that six new lines of code have been added to the file,,,test8121_old.java,test8121_new.java
321,,,,claim,"These lines are comments, copyright notices, and license information",,,,
322,,,,claim,"Additionally, two code analysis suppressions have been added",,,,
323,,,,claim,"The first suppression is for the ""CA1021:AvoidOutParameters"" rule, which is related to methods with out parameters",,,,
324,,,,claim,"The second suppression is for the ""CA2210:AssembliesShouldHaveValidStrongNames"" rule, which is related to assemblies that do not have strong names",,,,
325,,,,claim,The justification for these suppressions is provided in the comment.,,,,
326,,,,issue,"ParseException: Parse exception in file '/home/arnaik/code-review-test-projects/java/test8121/test8121.java' at line 3, column 1: Encountered ""["".
Was expecting one of:
    <EOF> 
    ""import"" ...",,,,
327,7088,8513,"@@ -4,10 +4,15 @@ import org.slf4j.Logger;
 import org.slf4j.LoggerFactory;
 import org.slf4j.Marker;
 
+import java.util.Collections;
 import java.util.Map.Entry;
+import java.util.Set;
 import java.util.SortedMap;
 import java.util.concurrent.ScheduledExecutorService;
 import java.util.concurrent.TimeUnit;
+import java.util.function.Supplier;
+
+import static com.codahale.metrics.MetricAttribute.*;
 
 /**
  * A reporter class for logging metrics values to a SLF4J {@link Logger} periodically, similar to",claim,The code change represented by the GIT DIFF adds several new import statements to the code,,,test8513_old.java,test8513_new.java
328,,,,claim,"These new imports include java.util.Collections, java.util.Set, and java.util.function.Supplier",,,,
329,,,,claim,"Additionally, the code also imports statically the MetricAttribute class from the com.codahale.metrics package",,,,
330,,,,claim,This suggests that the code will be using some of the classes and methods provided by these libraries and the MetricAttribute class.,,,,
331,,,,issue,"line 7, UnnecessaryImport:	Unused import 'java.util.Collections'",,,,
332,,,,issue,"line 9, UnnecessaryImport:	Unused import 'java.util.Set'",,,,
333,,,,issue,"line 13, UnnecessaryImport:	Unused import 'java.util.function.Supplier'",,,,
334,,,,issue,"line 15, UnnecessaryImport:	Unused static import 'com.codahale.metrics.MetricAttribute.*'",,,,
335,5434,2486,"@@ -101,6 +101,13 @@ public class DynamoDBCertRecordStoreConnection implements CertRecordStoreConnect
     }
 
     private X509CertRecord itemToX509CertRecord(Item item) {
+        boolean clientCert;
+        try {
+            clientCert = item.getBoolean(KEY_CLIENT_CERT);
+        } catch (Exception ex) {
+            LOGGER.warn(""clientCert for item doesn't exist. Will set it to false. Item: {}"", item.toString());
+            clientCert = false;
+        }
         X509CertRecord certRecord = new X509CertRecord();
         certRecord.setProvider(item.getString(KEY_PROVIDER));
         certRecord.setInstanceId(item.getString(KEY_INSTANCE_ID));",claim,"The code change adds a new block of code that attempts to retrieve a boolean value for the key ""KEY_CLIENT_CERT"" from the item",,,test2486_old.java,test2486_new.java
336,,,,claim,"If this key does not exist or if an exception is thrown, a warning log message is generated and the variable ""clientCert"" is set to false",,,,
337,,,,claim,"This change improves error handling by providing a default value in case the key ""KEY_CLIENT_CERT"" is not found or if an exception occurs.",,,,
338,,,,issue,"line 104, UnusedLocalVariable:	Avoid unused local variables such as 'clientCert'.",,,,
339,,,,issue,"line 108, GuardLogStatement:	Logger calls should be surrounded by log level guards.",,,,
340,13464,7224,"@@ -48,8 +48,9 @@ public interface FileAppender<D> extends Closeable {
   long length();
 
   /**
-   * @return a list of offsets for file blocks if applicable, null otherwise. When available, this
+   * @return a list of offsets for file blocks, if applicable, null otherwise. When available, this
    * information is used for planning scan tasks whose boundaries are determined by these offsets.
+   * It is important that the returned list is sorted in ascending order.
    * Only valid after the file is closed.
    */
   default List<Long> splitOffsets() {",claim,"The code changes in the GIT DIFF are related to the documentation of the method ""splitOffsets"" in the FileAppender interface",,,test7224_old.java,test7224_new.java
341,,,,claim,The original line of code was replaced with three new lines,,,,
342,,,,claim,"The new lines provide more detailed information about the method's return value, stating that the list of offsets is sorted in ascending order",,,,
343,,,,claim,This change is likely made for improving the clarity and understanding of the method's behavior.,,,,
344,24495,9575,"@@ -127,7 +127,7 @@ public class HiveIcebergFilterFactory {
       case FLOAT:
         return leaf.getLiteral();
       case DATE:
-        return daysFromTimestamp((Timestamp) leaf.getLiteral());
+        return daysFromDate((Date) leaf.getLiteral());
       case TIMESTAMP:
         return microsFromTimestamp((Timestamp) LITERAL_FIELD.get(leaf));
       case DECIMAL:",claim,The code change in the GIT DIFF replaces an existing line of code,,,test9575_old.java,test9575_new.java
345,,,,claim,"The replaced line of code now calls the ""daysFromDate"" method instead of the ""daysFromTimestamp"" method",,,,
346,,,,claim,This suggests that the code is now converting a date literal to days instead of a timestamp.,,,,
347,22722,2336,"@@ -549,7 +549,7 @@ public class ContainerizedDispatchManagerTest {
         this.containerizedDispatchManager.getExecutionDispatcher(this.flow1.getExecutionId()));
     thread.start();
     synchronized (thread) {
-      thread.wait();
+      thread.join();
     }
     assertThat(flow1.getStatus()).isEqualTo(Status.FAILED);
     verify(onExecutionEventListener).onExecutionEvent(this.flow1, Constants.RESTART_FLOW);",claim,"The code change in the GIT DIFF replaces the method call ""thread.wait();"" with ""thread.join();""",,,test2336_old.java,test2336_new.java
348,,,,claim,"This suggests that the main thread is now waiting for the thread to finish, instead of being blocked by the thread",,,,
349,,,,claim,This change could be used to ensure that the main thread does not proceed until the thread it is waiting for finishes.,,,,
350,23257,6436,"@@ -95,8 +95,11 @@ public class EeaSendRawTransaction implements JsonRpcMethod {
         maybePrivacyGroup =
             privacyController.retrieveOnChainPrivacyGroup(
                 maybePrivacyGroupId.get(), enclavePublicKey);
-        if (maybePrivacyGroup.isEmpty()
-            && !privacyController.isGroupAdditionTransaction(privateTransaction)) {
+        if (maybePrivacyGroup.isEmpty()) {
+          if (!privacyController.isGroupAdditionTransaction(privateTransaction)) {
+            return new JsonRpcErrorResponse(id, JsonRpcError.ONCHAIN_PRIVACY_GROUP_DOES_NOT_EXIST);
+          }
+        } else if (!maybePrivacyGroup.get().getMembers().contains(enclavePublicKey)) {
           return new JsonRpcErrorResponse(id, JsonRpcError.ONCHAIN_PRIVACY_GROUP_DOES_NOT_EXIST);
         }
       } else { // !onchainPirvacyGroupEnabled",claim,The code change in the GIT DIFF modifies the conditional statement,,,test6436_old.java,test6436_new.java
351,,,,claim,"Previously, the code checked if the maybePrivacyGroup was empty and if the privateTransaction was not a group addition transaction",,,,
352,,,,claim,"If both conditions were true, it would return an error",,,,
353,,,,claim,,,,,
354,,,,claim,"Now, the code first checks if the maybePrivacyGroup is empty",,,,
355,,,,claim,"If it is, it further checks if the privateTransaction is not a group addition transaction",,,,
356,,,,claim,"If both conditions are true, it returns an error",,,,
357,,,,claim,"If the maybePrivacyGroup is not empty, it checks if the enclavePublicKey is a member of the privacy group",,,,
358,,,,claim,"If it is not, it returns an error",,,,
359,,,,claim,,,,,
360,,,,claim,This change adds an additional layer of validation before returning,,,,
361,12320,5289,"@@ -4,11 +4,14 @@
 
 package net.sourceforge.pmd.lang.rule.properties;
 
+import java.util.Collections;
 import java.util.Enumeration;
 import java.util.Map;
 
+import net.sourceforge.pmd.EnumeratedPropertyDescriptor;
 import net.sourceforge.pmd.PropertyDescriptorFactory;
-import net.sourceforge.pmd.lang.rule.properties.factories.BasicPropertyDescriptorFactory;
+import net.sourceforge.pmd.PropertyDescriptorField;
+import net.sourceforge.pmd.util.CollectionUtil;
 
 /**
  * Defines a datatype with a set of preset values of any type as held within a",claim,The code change represented by the GIT DIFF replaces an existing line of code,,,test5289_old.java,test5289_new.java
362,,,,claim,The replaced line of code now imports four new packages instead of the original line of code that imported one package,,,,
363,,,,claim,"These new packages are ""java.util.Collections"", ""net.sourceforge.pmd.EnumeratedPropertyDescriptor"", ""net.sourceforge.pmd.PropertyDescriptorField"", and ""net.sourceforge.pmd.util.CollectionUtil""",,,,
364,,,,claim,This indicates that the code is now using classes or methods from these new packages.,,,,
365,,,,issue,"line 7, UnnecessaryImport:	Unused import 'java.util.Collections'",,,,
366,,,,issue,"line 11, UnnecessaryImport:	Unused import 'net.sourceforge.pmd.EnumeratedPropertyDescriptor'",,,,
367,,,,issue,"line 13, UnnecessaryImport:	Unused import 'net.sourceforge.pmd.PropertyDescriptorField'",,,,
368,,,,issue,"line 14, UnnecessaryImport:	Unused import 'net.sourceforge.pmd.util.CollectionUtil'",,,,
369,34280,3786,"@@ -104,12 +104,7 @@ class TypeToSparkType extends TypeUtil.SchemaVisitor<DataType> {
         throw new UnsupportedOperationException(
             ""Spark does not support time fields"");
       case TIMESTAMP:
-        Types.TimestampType timestamp = (Types.TimestampType) primitive;
-        if (timestamp.shouldAdjustToUTC()) {
-          return TimestampType$.MODULE$;
-        }
-        throw new UnsupportedOperationException(
-            ""Spark does not support timestamp without time zone fields"");
+        return TimestampType$.MODULE$;
       case STRING:
         return StringType$.MODULE$;
       case UUID:",claim,The code change represented by the GIT DIFF removes a conditional block that checks if the timestamp should be adjusted to UTC,,,test3786_old.java,test3786_new.java
370,,,,claim,"If it should, it returns the TimestampType$.MODULE$",,,,
371,,,,claim,The removed code threw an UnsupportedOperationException if the timestamp should not be adjusted to UTC,,,,
372,,,,claim,The new code directly returns the TimestampType$.MODULE$ without any conditional checks,,,,
373,,,,claim,"This suggests that the code now assumes that the timestamp should always be adjusted to UTC, or that the Spark does not support timestamp fields without time zones.",,,,
374,34209,8570,"@@ -78,6 +78,9 @@ public class TableProperties {
   public static final String SPLIT_OPEN_FILE_COST = ""read.split.open-file-cost"";
   public static final long SPLIT_OPEN_FILE_COST_DEFAULT = 4 * 1024 * 1024; // 4MB
 
+  public static final String SPLIT_BY_PARTITION = ""read.split.by-partition"";
+  public static final boolean SPLIT_BY_PARTITION_DEFAULT = false;
+
   public static final String PARQUET_VECTORIZATION_ENABLED = ""read.parquet.vectorization.enabled"";
   public static final boolean PARQUET_VECTORIZATION_ENABLED_DEFAULT = false;
 ",claim,"The code change adds two new public static final boolean variables: ""SPLIT_BY_PARTITION"" and ""SPLIT_BY_PARTITION_DEFAULT""",,,test8570_old.java,test8570_new.java
375,,,,claim,"The ""SPLIT_BY_PARTITION"" variable is set to ""read.split.by-partition"" and the ""SPLIT_BY_PARTITION_DEFAULT"" variable is set to false",,,,
376,,,,claim,"These new variables suggest that the code now has the ability to split by partition, with the default setting being disabled.",,,,
377,12938,9116,"@@ -164,4 +164,17 @@ public class Preferences {
     public SharedPreferences getPreferences() {
         return mStorage;
     }
+
+    public static <T extends Enum<T>> T getEnumStringPref(SharedPreferences prefs, String key, T defaultEnum) {
+        String stringPref = prefs.getString(key, defaultEnum.name());
+        try {
+            return Enum.valueOf(defaultEnum.getDeclaringClass(), stringPref);
+        } catch (Exception ex) {
+            Log.w(K9.LOG_TAG, ""Unable to convert preference key ["" + key +
+                    ""] value ["" + stringPref + ""] to enum of type "" + defaultEnum.getDeclaringClass(), ex);
+
+            return defaultEnum;
+        }
+    }
+
 }",claim,"The GIT DIFF shows that a new method named ""getEnumStringPref"" has been added to the ""Preferences"" class",,,test9116_old.java,test9116_new.java
378,,,,claim,"This method takes in three parameters: a SharedPreferences object, a key string, and a defaultEnum object of type Enum",,,,
379,,,,claim,The method retrieves a string preference from the SharedPreferences object using the provided key and a default value of the name of the defaultEnum object,,,,
380,,,,claim,It then attempts to convert this string preference to an enum value of the same type as the defaultEnum object,,,,
381,,,,claim,"If this conversion fails, it logs a warning message and returns the defaultEnum object.",,,,
382,40483,7555,"@@ -28,6 +28,9 @@ import org.apache.solr.common.util.StrUtils;
 public interface ShardParams {
   /** the shards to use (distributed configuration) */
   String SHARDS = ""shards"";
+
+  /** UUID of the query */
+  String QUERY_ID = ""queryID"";
   
   /** per-shard start and rows */
   String SHARDS_ROWS = ""shards.rows"";",claim,"The code change adds a new constant named ""QUERY_ID"" to the ""ShardParams"" interface",,,test7555_old.java,test7555_new.java
383,,,,claim,"This constant is a string and is assigned the value ""queryID""",,,,
384,,,,claim,The comment above the constant indicates that it represents the UUID of the query.,,,,
385,10755,3068,"@@ -127,6 +127,7 @@ public class RepositoriesPanel extends StackPane {
         this.addButton.setText(tr(""Add""));
         this.addButton.setOnAction((ActionEvent event) -> {
             AddRepositoryDialog dialog = new AddRepositoryDialog();
+            dialog.initOwner(this.getParent().getScene().getWindow());
 
             Optional<RepositoryLocation<? extends Repository>> successResult = dialog.showAndWait();
 ",claim,The code change adds a new line that initializes the owner of the dialog to the window of its parent scene,,,test3068_old.java,test3068_new.java
386,,,,claim,This is typically done to ensure that the dialog appears on top of all other windows.,,,,
